id,name,lat,lon,type,source
way/1049336516,Motte féodale de Gonfreville-Caillot,49.651031,0.4359618,fortification,osm
way/1050623081,Roman Bath House,51.3882791,0.1079284,archaeological_site,osm
way/1052326335,way/1052326335,50.9118122,0.0346824,archaeological_site,osm
way/1053644177,way/1053644177,51.1895297,-3.6540342,megalith,osm
way/1054408788,The Louden Stone Circle,50.5852038,-4.6399909,megalith,osm
way/1054410842,way/1054410842,51.1882857,-3.7405885,megalith,osm
way/1054411653,Langdean Stone Circle,51.3905683,-1.831797,megalith,osm
way/1054412917,Day House Lane Stone Circle,51.5400943,-1.7394508,megalith,osm
way/1054415527,way/1054415527,53.380462,-1.7238303,megalith,osm
way/1054484866,Ringmoor Down Stone Circle,50.4743757,-4.0260516,megalith,osm
way/1054488748,way/1054488748,50.4523833,-4.0379371,megalith,osm
way/1054489139,way/1054489139,50.4701982,-3.845337,megalith,osm
way/1054490537,way/1054490537,50.6846432,-2.572331,megalith,osm
way/1054722174,way/1054722174,53.0427636,-2.4459574,moated site,osm
way/1054722175,Hall Bank,53.0452267,-2.4447035,moated site,osm
way/1056191943,Dinas Powys Hillfort,51.4424793,-3.2270317,archaeological_site,osm
way/1056198288,Branodunum Roman Fort (Site of),52.9639413,0.6523501,archaeological_site,osm
way/1057470296,way/1057470296,53.4461147,-6.3177796,archaeological_site,osm
way/1058296026,Rougemont Castle,50.7260163,-3.5302733,archaeological_site,osm
way/1060166690,Medieval fishpond complex,53.303466,-0.4874343,archaeological_site,osm
way/1061783935,way/1061783935,50.891005,-4.2801759,archaeological_site,osm
way/1062127204,Bury Castle,51.0322812,-3.5152507,fortification,osm
way/1062181060,"The Castle at Apple Dumpling Bridge, Gosport",50.7974906,-1.1721662,archaeological_site,osm
way/1062188045,Fotheringhay Priory,52.5253987,-0.439727,archaeological_site,osm
way/1062314199,Earthwork defences at Priddy's Hard,50.806922,-1.128624,archaeological_site,osm
way/1062389688,Hanley Castle,52.0709615,-2.2376375,archaeological_site,osm
way/1062392812,Harding's Down West Camp,51.5940296,-4.2612024,fortification,osm
way/1062392813,Harding's Down North Hillfort,51.5946189,-4.2585007,archaeological_site,osm
way/1062392814,Harding's Down East Hillfort,51.5928617,-4.2572328,archaeological_site,osm
way/1062393304,Haughley Castle,52.2226967,0.9642515,archaeological_site,osm
way/1063218071,way/1063218071,50.6513068,-2.3619156,megalith,osm
way/1063222847,way/1063222847,50.4137238,-3.892588,megalith,osm
way/1063408156,way/1063408156,52.6933491,-3.3049579,fortification,osm
way/1064299213,Dam Close Roman Camp (site of),53.2223448,0.1985363,fortification,osm
way/1064531613,Holdgate Castle,52.5023432,-2.6453858,archaeological_site,osm
way/1064639504,Lindinis,51.0010946,-2.6822396,archaeological_site,osm
way/1064811868,Knap Hill Camp,51.3716395,-1.8278585,archaeological_site,osm
way/1065552092,Ladle Hill Iron Age Fort,51.3085866,-1.3145211,archaeological_site,osm
way/1065552093,Round Barrow,51.3099811,-1.3141351,archaeological_site,osm
way/1065552094,Earthwork,51.3089297,-1.3123071,archaeological_site,osm
way/1065552095,Linear Earthwork,51.3063289,-1.3201483,archaeological_site,osm
way/1065552096,Site of Bowl Barrow,51.3032801,-1.3234217,archaeological_site,osm
way/1065552097,Rectangular Enclosure,51.3045624,-1.3192321,archaeological_site,osm
way/1065552098,Rectangular Earthwork,51.304429,-1.3170887,archaeological_site,osm
way/1065552099,Round Barrow,51.3072274,-1.3083242,archaeological_site,osm
way/1066137240,Portus Lemanis,51.0684265,1.0211047,fortification,osm
way/1066995296,way/1066995296,51.153543,-3.4581263,enclosure,osm
way/1067650140,West Soar Admiralty Signal Station,50.2197796,-3.8146132,signal_station,osm
way/1068240726,Longthorpe,52.5647099,-0.2935433,archaeological_site,osm
way/1070600085,Mam Tor Hillfort,53.3503123,-1.8098862,fortification,osm
way/1073543834,way/1073543834,52.2867091,-6.3932716,archaeological_site,osm
way/1075074713,way/1075074713,52.8769603,-3.2981108,tumulus,osm
way/1075533126,Middleton Mount Motte and Bailey Castle,52.7201123,0.4578586,archaeological_site,osm
way/1075535914,Moel Arthur Hillfort,53.1846378,-3.2807232,fortification,osm
way/1075835508,New Radnor Castle,52.2420738,-3.1566431,earthwork,osm
way/1076385990,Old Oswestry Iron Age Hill Fort,52.8721438,-3.0478633,archaeological_site,osm
way/1076386856,Oldbury Castle,51.4224745,-1.9307253,hilltop_enclosure,osm
way/1077048344,Penycloddiau Hill Fort,53.1984312,-3.3056355,fortification,osm
way/1077049414,Pen y gaer Hillfort,53.2062781,-3.8735093,fortification,osm
way/1078018057,Queen's Sconce,53.0687683,-0.8215612,fortification,osm
way/1078045534,Reculver Roman Fort,51.3791031,1.1996058,archaeological_site,osm
way/1078274033,The Rumps Cliff Castle,50.5929307,-4.9213183,fortification,osm
way/1082120098,way/1082120098,50.9239016,-3.3842163,archaeological_site,osm
way/1082290401,Delinuth Camp,50.6148692,-4.713762,settlement,osm
way/1087903570,Grovely Castle,51.1210489,-1.9323569,fortification,osm
way/1088637979,Helsby Hillfort,53.2732937,-2.7624438,fortification,osm
way/1092141092,way/1092141092,50.1321532,-5.6428847,archaeological_site,osm
way/1092933499,way/1092933499,50.5760988,-3.7953768,hut_circle,osm
way/1092964508,way/1092964508,50.5680844,-3.7919858,settlement,osm
way/1092964511,Seven Lords' Lands,50.5722091,-3.7789854,megalith,osm
way/1095340531,Lockerley Camp Hillfort,51.0318037,-1.5674923,fortification,osm
way/1100905197,Llangorse Crannog,51.9337112,-3.2685217,crannog,osm
way/1100905198,The Welsh Crannog Centre,51.9344602,-3.2708568,crannog,osm
way/1104050828,way/1104050828,50.5257418,-4.4773991,hut_circle,osm
way/1104408025,Roman Theatre at Gosbecks,51.864711,0.8570372,theatre,osm
way/1105326575,"Breedon Hill, Leicestershire",52.8054003,-1.4001431,fortification,osm
way/1106130451,way/1106130451,53.1956565,-6.178845,archaeological_site,osm
way/1107336560,Lowland Point Scheduled Ancient Monument,50.0357501,-5.0772766,archaeological_site,osm
way/1108963936,Tump Wood Camp,51.884991,-3.2905475,fortification,osm
way/1108988894,Pen-y-Wenallt Enclosure,51.8800928,-3.2920593,earthwork,osm
way/1111206508,Sharpenhoe Clappers,51.9603663,-0.4490484,fortification,osm
way/1112453083,way/1112453083,53.3002024,-6.2198991,fortification,osm
way/1113049349,way/1113049349,50.5307459,-3.869224,megalith,osm
way/1117681541,Wilmington Priory,50.8172266,0.1899511,archaeological_site,osm
way/1118868420,way/1118868420,50.2134303,-5.5234476,megalith,osm
way/1118904420,Motte Féodale,50.5752638,2.3572074,settlement,osm
way/1120419171,way/1120419171,51.0912992,-3.0564288,megalith,osm
way/1122475890,way/1122475890,50.8084371,0.1877116,tumulus,osm
way/1123013435,way/1123013435,53.0733816,-6.0717077,archaeological_site,osm
way/1123751876,way/1123751876,53.4214697,-6.1657155,archaeological_site,osm
way/1123751877,way/1123751877,53.4208444,-6.1674815,archaeological_site,osm
way/1124411706,way/1124411706,53.1479426,-6.4434175,cairn,osm
way/1124808867,Roosthitchen Cairn,51.1463505,-3.8284769,cairn,osm
way/1124873023,Brenig 40,53.1014194,-3.5281523,tumulus,osm
way/1124873247,Ring Cairn Brenig 5,53.0952342,-3.5025574,cairn,osm
