lat,lon
50.9589944,-3.1995535
50.9603459,-3.1963778
50.9609136,-3.1938672
50.9625489,-3.1902409
50.9640355,-3.1878376
50.9648868,-3.1863999
50.9661977,-3.1849837
50.9674679,-3.1827092
50.9677517,-3.1793404
50.9679274,-3.178407
50.9681031,-3.1773448
50.9685355,-3.1761217
50.9693598,-3.1732678
50.9697922,-3.1716371
50.9698732,-3.1707144
50.9698867,-3.1685472
50.9693327,-3.1667876
50.9684544,-3.1644917
50.9670761,-3.1609082
50.965049,-3.1578183
50.9640625,-3.1555867
50.9632381,-3.1534624
50.9626435,-3.1524324
50.9604811,-3.1485701
50.9593863,-3.1462955
50.9584538,-3.1443858
50.9580618,-3.1437421
50.9566967,-3.1410384
50.9540879,-3.1371331
50.9523983,-3.1341505
50.9505598,-3.1317687
50.9491945,-3.1300735
50.9475113,-3.1270051
50.9470501,-3.1250148
50.9463589,-3.1231855
50.9448413,-3.1199777
50.9439422,-3.1184971
50.942962,-3.1168234
50.9423468,-3.1151497
50.9415187,-3.1143558
50.9411976,-3.1137871
50.9400348,-3.1115341
50.9386826,-3.1094849
50.9376888,-3.1082725
50.9363636,-3.1057405
50.9363636,-3.1028008
50.9369316,-3.0999041
50.9378443,-3.0982519
50.9384359,-3.097297
50.9391491,-3.0965996
50.9404472,-3.0961919
50.9427727,-3.0956554
50.9448278,-3.0950975
50.9460716,-3.0948401
50.9485591,-3.0947113
50.9519657,-3.0945826
50.9555883,-3.0930805
50.9599134,-3.0915785
50.9655085,-3.0926085
50.9679409,-3.0945396
50.9695084,-3.0964708
50.9705218,-3.0965781
50.9713258,-3.095634
50.971542,-3.0946577
50.9721027,-3.0927801
50.973508,-3.0877161
50.9742106,-3.0847979
50.9742106,-3.0847979
50.974447,-3.0831885
50.9745551,-3.0823946
50.9747578,-3.0803561
50.9750955,-3.0792296
50.975332,-3.0785108
50.9755481,-3.0777168
50.9765952,-3.0769873
50.9774802,-3.0766332
50.9786083,-3.0762041
50.9795269,-3.0763972
50.9801213,-3.0766976
50.982195,-3.0771697
50.9834919,-3.0775452
50.9845388,-3.077985
50.9854641,-3.0780923
50.986234,-3.0784357
50.9873822,-3.0791974
50.9893137,-3.0790901
50.9901984,-3.0788434
50.9912789,-3.0781567
50.9916436,-3.0777061
50.9927848,-3.0770624
50.9932744,-3.077867
50.9941016,-3.0776417
50.99502,-3.0751204
50.9952327,-3.0736399
50.9949457,-3.0719018
50.9947904,-3.070271
50.9948984,-3.0627501
50.9948444,-3.0605721
50.9949795,-3.0588555
50.9951078,-3.0570531
50.9950402,-3.0558836
50.9949727,-3.0550039
50.9948782,-3.0540597
50.9948377,-3.0526543
50.9948849,-3.0521393
50.9950065,-3.0500579
50.9953306,-3.0488562
50.9956648,-3.0477297
50.9962827,-3.0474615
50.998754,-3.0464852
51.0005095,-3.0452299
51.0020286,-3.044275
51.0039055,-3.0435562
51.005222,-3.0428803
51.0065047,-3.0422258
51.0067005,-3.0421829
51.0073013,-3.0413568
51.0078279,-3.0398762
51.0081384,-3.0379665
51.0084827,-3.0361211
51.0085502,-3.0337286
51.008638,-3.0313039
51.0088742,-3.0286324
51.009043,-3.0275595
51.0085097,-3.0264866
51.0084827,-3.0260038
51.0085097,-3.025285
51.008638,-3.0246627
51.009529,-3.0240083
51.0105416,-3.0243194
51.0117566,-3.0253708
51.0129177,-3.0257356
51.0146321,-3.0264866
51.0161643,-3.0274898
51.0169978,-3.0279484
51.0179799,-3.0282354
51.0189923,-3.0297482
51.0203353,-3.032527
51.0208145,-3.0343401
51.0210912,-3.0350375
51.0223802,-3.0355954
51.0226181,-3.0355793
51.0228593,-3.035633
51.0232103,-3.035582
51.023934,-3.0353594
51.0243389,-3.035126
51.024754,-3.0351448
51.0261323,-3.0346835
51.0285193,-3.0338922
51.0309501,-3.0334496
51.035889,-3.0307031
51.0380613,-3.0284178
51.0401931,-3.0258214
51.0442201,-3.0195348
51.0455993,-3.0167988
51.0470781,-3.0138536
51.0474803,-3.0132071
51.0479229,-3.0129468
51.0490767,-3.0132306
51.0506652,-3.0137267
51.0529703,-3.0142217
51.0543318,-3.0143084
51.0558278,-3.0138696
51.0574935,-3.0129361
51.0582083,-3.0121529
51.0587815,-3.0109727
51.0595569,-3.0095458
51.0607302,-3.007046
51.0626048,-3.00313
51.0642196,-2.9994713
51.0650085,-2.9976984
51.0651265,-2.9974235
51.0658546,-2.9960489
51.0658546,-2.9960489
51.0667918,-2.9939783
51.0673379,-2.9924119
51.0678031,-2.9903734
51.0687942,-2.9878736
51.0696841,-2.9862964
51.0706144,-2.9848802
51.072192,-2.9817045
51.0735335,-2.9793334
51.0739447,-2.9788613
51.0752052,-2.976898
51.0765939,-2.9751384
51.078279,-2.9730463
51.0792361,-2.971673
51.0810627,-2.9694629
51.0825186,-2.9677141
51.0845607,-2.9658794
51.0859625,-2.9651821
51.0871823,-2.9650104
51.0881056,-2.9653001
51.0892579,-2.9654825
51.0903833,-2.9653966
51.0910504,-2.9648709
51.0914413,-2.9642165
51.091731,-2.9633152
51.0919534,-2.9621458
51.0919265,-2.9613626
51.0917378,-2.9603863
51.0913604,-2.9586697
51.0912661,-2.957232
51.0910336,-2.9558963
51.090545,-2.9546034
51.090171,-2.9535949
51.089541,-2.9527795
51.089076,-2.9520822
51.0884358,-2.9513419
51.0875058,-2.950902
51.086104,-2.9503548
51.0856053,-2.9500759
51.0848572,-2.9499257
51.08419,-2.9497111
51.0836509,-2.9493999
51.0830443,-2.9491103
51.0812515,-2.9493678
51.0797147,-2.9494429
51.0778678,-2.9483593
51.0760276,-2.9465032
51.0758119,-2.9455161
51.0756264,-2.9411549
51.0759264,-2.9380381
51.0769039,-2.934165
51.0762164,-2.9308282
51.0754412,-2.9285591
51.0745986,-2.926805
51.0735874,-2.9240691
51.0722931,-2.9218698
51.070459,-2.9160438
51.0704718,-2.9118273
51.0708747,-2.9057548
51.074161,-2.8986846
51.0757415,-2.8940606
51.0775526,-2.891496
51.0789122,-2.8887274
51.0799597,-2.8857435
51.0803223,-2.8841528
51.0806095,-2.8829455
51.0806111,-2.8829214
51.0808134,-2.8821167
51.0810509,-2.881363
51.0813981,-2.8809312
51.081762,-2.8808534
51.0820805,-2.8806657
51.0835767,-2.8791904
51.0849246,-2.8789115
51.088456,-2.878418
51.0947363,-2.8775597
51.0964208,-2.8773236
51.0976471,-2.8765941
51.0984489,-2.8759933
51.0991024,-2.8753066
51.101703,-2.8707576
51.1057585,-2.8633762
51.1062975,-2.8612626
51.1072944,-2.8575182
51.1080489,-2.853334
51.1086855,-2.8493322
51.1097867,-2.8450084
51.1110801,-2.8396547
51.1122453,-2.8343332
51.1138281,-2.8221345
51.1153637,-2.8131438
51.1158891,-2.8092707
51.1162662,-2.8052688
51.1160103,-2.8026187
51.1154041,-2.8002691
51.1149866,-2.797072
51.1150539,-2.7941323
51.1154984,-2.7916217
51.1159025,-2.7887463
51.1167915,-2.7849055
51.1173169,-2.7827168
51.1181318,-2.7810646
51.1194181,-2.7791119
51.1206033,-2.7767944
51.122839,-2.7720308
51.1235697,-2.7710277
51.1242835,-2.7694291
51.1257548,-2.7641237
51.1257278,-2.7630079
51.1254181,-2.7598321
51.1248592,-2.7567422
51.1241724,-2.7547574
51.1239838,-2.7544355
51.1239703,-2.7534699
51.1243878,-2.7524185
51.1258962,-2.7510238
51.1267177,-2.7501333
51.1280845,-2.7478158
51.128529,-2.7466035
51.1290406,-2.7448869
51.1292965,-2.7430522
51.130266,-2.7397478
51.1318011,-2.7368617
51.1328985,-2.7361536
51.1344066,-2.7355528
51.1361973,-2.7351236
51.1380553,-2.7338791
51.1385333,-2.7336108
51.1387958,-2.7314329
51.1387958,-2.7314329
51.1388059,-2.7311942
51.1388564,-2.7309394
51.1389944,-2.7307087
51.1393158,-2.7304941
51.1396137,-2.729719
51.1398712,-2.728858
51.1400917,-2.7281043
51.1402566,-2.7274418
51.1405326,-2.7265835
51.1407278,-2.7260149
51.1409364,-2.7252102
51.1411603,-2.7243438
51.1414346,-2.7238932
51.141724,-2.7235687
51.1420942,-2.7232039
51.1428145,-2.7224958
51.1432924,-2.7220023
51.1434808,-2.7218735
51.1437231,-2.7218735
51.1466779,-2.7198458
51.1470683,-2.7194166
51.1473779,-2.7186871
51.147531,-2.7182579
51.147632,-2.7177885
51.1477767,-2.717185
51.1481367,-2.7162033
51.1472635,-2.7150714
51.146651,-2.7141488
51.1458231,-2.7128828
51.1450693,-2.7113163
51.1447126,-2.7099323
51.1438645,-2.7063489
51.143777,-2.7057588
51.1435481,-2.7050936
51.1430197,-2.7035969
51.1426563,-2.70239
51.1425519,-2.7013117
51.142663,-2.7002549
51.1428649,-2.6993752
51.143013,-2.6986563
51.1430635,-2.6984364
51.1431981,-2.6977497
51.1433428,-2.6971221
51.1434102,-2.6968163
51.1434606,-2.6967251
51.1435145,-2.6967144
51.1435515,-2.6968217
51.1435279,-2.6969612
51.1434977,-2.697165
51.143363,-2.6977229
51.1432823,-2.6981199
51.1432553,-2.6983398
51.1432924,-2.6984149
51.1433428,-2.6983613
51.14339,-2.6982003
51.1434472,-2.6979053
51.1435212,-2.6975352
51.1435717,-2.6973742
51.1436154,-2.6970953
51.1436828,-2.6969022
51.1437433,-2.6968592
51.1437938,-2.696929
51.1437568,-2.6971596
51.1437029,-2.6973206
51.1436323,-2.6976049
51.1435717,-2.6978838
51.1435246,-2.698136
51.1434909,-2.6982647
51.1434707,-2.6984257
51.1434707,-2.6984847
51.1435111,-2.6985705
51.1435751,-2.6985168
51.1436154,-2.698195
51.1436626,-2.6978892
51.1437534,-2.6975083
51.1438409,-2.6972026
51.14392,-2.6970282
51.1439806,-2.6970443
51.1439856,-2.6971087
51.1439655,-2.6972079
51.1439284,-2.6973957
51.1438813,-2.6976693
51.1438443,-2.6978302
51.1438039,-2.6979589
51.1437837,-2.6981574
51.1437433,-2.6983076
51.1437299,-2.6984364
51.1437265,-2.698549
51.1437265,-2.6985919
51.1437332,-2.6986939
51.1437905,-2.6987046
51.1438409,-2.6985973
51.1438813,-2.6983774
51.1439116,-2.6981628
51.1439486,-2.6980287
51.1440445,-2.6977792
51.1441539,-2.6975325
51.1442969,-2.6973045
51.1444114,-2.6971409
51.144551,-2.6969799
51.1448741,-2.6966983
51.1450609,-2.6966473
51.1453099,-2.6967171
51.1453688,-2.6968512
51.1454361,-2.6970685
51.1455001,-2.6972803
51.1455119,-2.6974279
51.1455522,-2.6977685
51.1455674,-2.6982701
51.1455455,-2.6986858
51.1454816,-2.6990291
51.1453419,-2.6994395
51.145177,-2.6997828
51.1450239,-2.7000162
51.1448674,-2.7002281
51.1446604,-2.70055
51.1445292,-2.7007779
51.144307,-2.7012178
51.144127,-2.7014753
51.1439907,-2.7015102
51.1438275,-2.7013546
51.1437467,-2.7009952
51.1437534,-2.7004212
51.1437972,-2.7001342
51.143846,-2.6999719
51.1438981,-2.6999599
51.1438847,-2.7001476
51.1439049,-2.7003005
51.1439385,-2.7005097
51.1440294,-2.7007243
51.1440933,-2.7007914
51.1441758,-2.7007967
51.1443054,-2.7006948
51.14444,-2.7004695
51.1445864,-2.7001825
51.1447008,-2.6999303
51.1447647,-2.6997507
51.1447538,-2.6997211
51.1446857,-2.6997479
51.1446065,-2.699909
51.1445173,-2.700043
51.1444013,-2.7001449
51.1443331,-2.7001946
51.1442734,-2.700204
51.1442616,-2.7000966
51.1443424,-2.7000443
51.1444248,-2.6999779
51.1445073,-2.6998713
51.1445561,-2.6997802
51.1446133,-2.6996487
51.1446638,-2.6994958
51.1447445,-2.699351
51.1447925,-2.6992236
51.1447896,-2.6991465
51.1447563,-2.6991499
51.1446604,-2.6993215
51.1445191,-2.6996059
51.144392,-2.6997051
51.1444602,-2.699477
51.1445292,-2.6992652
51.1445956,-2.6991337
51.1446587,-2.6989969
51.1448236,-2.6987046
51.144965,-2.6984685
51.1450457,-2.6983318
51.1451096,-2.6980662
51.1451232,-2.6979187
51.1450626,-2.6976854
51.1449666,-2.6976854
51.1448119,-2.697849
51.1446318,-2.6983157
51.1445544,-2.6985919
51.1444492,-2.6989896
51.1443878,-2.6991781
51.1443289,-2.6992653
51.1442818,-2.6991927
51.1443298,-2.6989312
51.144435,-2.6985624
51.144387,-2.6985437
51.1442924,-2.6987355
51.1441811,-2.6991184
51.1441339,-2.6995512
51.1441287,-2.6997354
51.1440597,-2.6996568
51.1440495,-2.6994503
51.1439923,-2.6992169
51.1439386,-2.6991874
51.1437501,-2.6992719
51.1435447,-2.6996085
51.1433345,-2.7001691
51.1431914,-2.7007726
51.1432251,-2.7013144
51.1432755,-2.7016095
51.1433243,-2.7018589
51.1433714,-2.7020574
51.1434648,-2.702398
51.1436255,-2.7023954
51.1440218,-2.702158
51.1443744,-2.7015773
51.14479,-2.700778
51.1451164,-2.7002335
51.1454816,-2.6994717
51.1454816,-2.6994717
51.145564,-2.6991794
51.1456044,-2.6990184
51.1456431,-2.6987261
51.1456953,-2.6983693
51.1457171,-2.6978409
51.1457306,-2.6973903
51.145776,-2.6969397
51.1458467,-2.6965186
51.1459342,-2.6960814
51.1460419,-2.6957327
51.1462169,-2.6954779
51.1464525,-2.6952204
51.1466443,-2.6949495
51.1467637,-2.694582
51.1468714,-2.6942736
51.1470616,-2.6937801
51.1471743,-2.6935118
51.1473678,-2.6931658
51.1475192,-2.6928976
51.1477733,-2.6924658
51.1479382,-2.6921439
51.1482293,-2.6914921
51.1484699,-2.6909128
51.1487425,-2.6902127
51.1489006,-2.6898748
51.1490689,-2.6895958
51.1492355,-2.6893906
51.1493987,-2.6892015
51.1496426,-2.6889521
51.1499875,-2.6885229
51.1502904,-2.6881984
51.1506202,-2.6878899
51.1507817,-2.6877049
51.1509213,-2.6873669
51.1510778,-2.6871336
51.15131,-2.6867178
51.1515018,-2.6863021
51.1516902,-2.6859641
51.1519291,-2.6856127
51.1522235,-2.6848215
51.1525987,-2.6840624
51.1529167,-2.6835072
51.1531489,-2.683011
51.1534164,-2.6824209
51.1536485,-2.6818979
51.1539093,-2.6812863
51.1540069,-2.6809457
51.1540876,-2.6805273
51.1541633,-2.6800552
51.1542592,-2.6794168
51.1543299,-2.6789474
51.1544813,-2.6780757
51.1546075,-2.6774642
51.1547235,-2.6769009
51.1548548,-2.6763403
51.154986,-2.6758334
51.1550937,-2.6753023
51.1551862,-2.6750958
51.1554217,-2.6742482
51.1555378,-2.6738513
51.1557212,-2.6731351
51.1558877,-2.6723707
51.1560778,-2.6715204
51.1562696,-2.670646
51.1564765,-2.6697046
51.1565791,-2.6689991
51.1566717,-2.668114
51.1567474,-2.6674059
51.1568197,-2.6666361
51.1569374,-2.6655686
51.1570855,-2.6640612
51.1571578,-2.6631573
51.1572133,-2.6622453
51.1573227,-2.6606977
51.1574556,-2.6593271
51.1575229,-2.6586404
51.1575935,-2.658222
51.1577786,-2.6573905
51.1579232,-2.6567495
51.1580141,-2.6562077
51.1581217,-2.6555935
51.1582311,-2.6549256
51.1583337,-2.6543328
51.1584447,-2.6535872
51.1585204,-2.6531821
51.1587206,-2.6524365
51.15902,-2.6515433
51.1593413,-2.6505134
51.159703,-2.6494485
51.160063,-2.6485661
51.1602194,-2.6482764
51.1604616,-2.6480082
51.1607695,-2.6476917
51.1611328,-2.6472947
51.1615045,-2.6469353
51.1617821,-2.6466563
51.1619991,-2.6463774
51.1625592,-2.6457149
51.1628687,-2.6453367
51.1631698,-2.645039
51.1635566,-2.6447144
51.164036,-2.6443148
51.1645742,-2.6438642
51.1653278,-2.6432607
51.1657634,-2.6429361
51.1663504,-2.642464
51.1668179,-2.6421368
51.1671644,-2.6418525
51.1675849,-2.6413214
51.1679448,-2.6408815
51.1683383,-2.6403505
51.168668,-2.6399428
51.1688597,-2.6396906
51.1690044,-2.63946
51.1692499,-2.6390523
51.1696132,-2.6383549
51.1700773,-2.637561
51.1705011,-2.6366222
51.1709687,-2.6355922
51.1712815,-2.6348627
51.1717557,-2.6338112
51.1722165,-2.6328295
51.1724654,-2.6323682
51.1728219,-2.6315582
51.1731145,-2.6310056
51.1732356,-2.6306462
51.1733466,-2.629863
51.1734475,-2.6291496
51.1735316,-2.6285809
51.1736392,-2.6278192
51.1737334,-2.6270467
51.1738477,-2.6264459
51.1739318,-2.6259631
51.1738948,-2.6253569
51.1738746,-2.6252013
51.1737737,-2.6246113
51.1735518,-2.6238066
51.1734004,-2.6230931
51.1731582,-2.622605
51.1728051,-2.6220417
51.172499,-2.6217574
51.1722064,-2.6215535
51.172008,-2.62128
51.1714732,-2.6209044
51.1709249,-2.620765
51.1704641,-2.6206094
51.1701009,-2.6204646
51.1695863,-2.6203734
51.1689001,-2.6202339
51.1684224,-2.6202393
51.1678237,-2.6195365
51.1677127,-2.6193327
51.1674537,-2.6191288
51.1671274,-2.6188284
51.1668718,-2.6185495
51.1665253,-2.6182598
51.1662495,-2.6180452
51.166014,-2.6178735
51.1656944,-2.6174283
51.1654388,-2.616908
51.1651259,-2.6161569
51.16484,-2.6155668
51.1645036,-2.6147836
51.164258,-2.6138073
51.1640528,-2.6130778
51.1636962,-2.6121604
51.1634877,-2.6115167
51.1631445,-2.6101756
51.1629932,-2.6090813
51.1629393,-2.6081854
51.1629124,-2.6066995
51.1629023,-2.6054174
51.1629494,-2.6039958
51.1630907,-2.6016355
51.1631815,-2.6003051
51.1633699,-2.5984919
51.1635583,-2.5970596
51.1636021,-2.5966251
51.1639586,-2.5945437
51.1642681,-2.5931489
51.1646651,-2.5918293
51.1648871,-2.5907457
51.1650822,-2.5899196
51.1651898,-2.5895226
51.1653782,-2.5889111
51.1655666,-2.5884068
51.1658761,-2.5877738
51.1661317,-2.5871944
51.1664479,-2.5866044
51.1666901,-2.5860357
51.1669189,-2.5854564
51.167013,-2.585156
51.167013,-2.585156
51.1670467,-2.5850594
51.1678002,-2.5830746
51.168298,-2.5820231
51.1695022,-2.5800812
51.1701345,-2.5793517
51.17037,-2.5791478
51.1713656,-2.5781822
51.1726437,-2.5771523
51.173915,-2.5765944
51.1755024,-2.5760794
51.177305,-2.5754356
51.1782534,-2.5750494
51.1787108,-2.574749
51.1796389,-2.574234
51.1806612,-2.5737083
51.181549,-2.5729465
51.1823157,-2.5723028
51.1832774,-2.5713372
51.1840709,-2.5702322
51.1849048,-2.5692451
51.1861691,-2.5678074
51.1870164,-2.5666058
51.1877763,-2.5657475
51.1882605,-2.5649858
51.1886303,-2.5642133
51.1892288,-2.5624859
51.1897533,-2.5603402
51.1903046,-2.557894
51.1905803,-2.5559843
51.1906879,-2.5554156
51.1907619,-2.5542247
51.1908627,-2.5527442
51.1910039,-2.5502121
51.1910779,-2.5481737
51.1910981,-2.5464141
51.1909636,-2.5454271
51.1905602,-2.5439572
51.1899483,-2.5425088
51.1892624,-2.5412214
51.1839095,-2.5408673
51.1834321,-2.5405884
51.1828671,-2.5399661
51.1821543,-2.5396013
51.1814683,-2.5390434
51.180177,-2.5383997
51.1790336,-2.5384855
51.1784014,-2.5385284
51.1775001,-2.5388932
51.1766392,-2.5391722
51.1762221,-2.539494
51.17485,-2.5398374
51.1735719,-2.5400734
51.1718095,-2.5401378
51.1706794,-2.5399232
51.1698991,-2.5393438
51.1694013,-2.5389576
51.1690111,-2.538228
51.1688227,-2.5374556
51.1687554,-2.536211
51.1690918,-2.5342584
51.1692936,-2.533164
51.1700605,-2.531147
51.1708947,-2.5305891
51.1723611,-2.5296021
51.1736392,-2.5288725
51.1744598,-2.5281429
51.1760742,-2.527349
51.1770965,-2.526319
51.1784014,-2.5256109
51.1792354,-2.5252247
51.1796658,-2.5250316
51.1808361,-2.5239587
51.1821274,-2.5225425
51.182894,-2.5216198
51.1831227,-2.5211906
51.1841046,-2.5200105
51.1846964,-2.5188732
51.1856647,-2.5171566
51.1864045,-2.5160623
51.1869424,-2.5144744
51.1871307,-2.5134444
51.186929,-2.5116634
51.1867676,-2.5104833
51.1865121,-2.5094533
51.1863641,-2.508359
51.1863641,-2.5076294
51.1867542,-2.5064707
51.1876552,-2.5053763
51.1888119,-2.5046897
51.1896995,-2.5043464
51.1912998,-2.5045395
51.192268,-2.5052476
51.192927,-2.5059986
51.1934649,-2.5063848
51.1942852,-2.506578
51.1949441,-2.5063205
51.1958584,-2.5051403
51.1961139,-2.5043678
51.1967997,-2.5023508
51.1973107,-2.5000119
51.1976334,-2.4979734
51.198104,-2.495935
51.1986956,-2.4936175
51.1992469,-2.4915361
51.1999192,-2.489562
51.2000671,-2.4889183
51.2015057,-2.4863648
51.2027157,-2.4853778
51.2041005,-2.4847555
51.2046786,-2.4844766
51.2057004,-2.4841547
51.2059423,-2.4840474
51.2088327,-2.483232
51.2098005,-2.4829531
51.2114943,-2.482481
51.2133224,-2.4821591
51.2152579,-2.4820304
51.2167364,-2.4819016
51.2174891,-2.4821162
51.2195588,-2.4823523
51.2202577,-2.4824595
51.2206206,-2.4823523
51.2208087,-2.4818802
51.2212791,-2.4813652
51.2227305,-2.479949
51.2243566,-2.4782324
51.2256466,-2.4764729
51.2269232,-2.4746275
51.2283073,-2.4730182
51.2295166,-2.4721813
51.2302287,-2.4714303
51.2308065,-2.4701858
51.2311021,-2.4697995
51.2315455,-2.4693704
51.232392,-2.4683833
51.2333325,-2.4679327
51.2347701,-2.4667525
51.2358987,-2.4655724
51.2367316,-2.4649072
51.2373093,-2.4641991
51.2375511,-2.463963
51.2376586,-2.4635553
51.2379004,-2.4630618
51.2384378,-2.4625683
51.2392304,-2.4616671
51.2396334,-2.4605191
51.2398215,-2.4593711
51.2391229,-2.4565172
51.2389617,-2.4548864
51.2392976,-2.4506539
51.2393077,-2.4504179
51.2393849,-2.4499297
51.2394554,-2.4495113
51.2398652,-2.448433
51.2406141,-2.4472636
51.2415612,-2.4456489
51.2420985,-2.4443722
51.2419843,-2.4432027
51.2417895,-2.441808
51.2417895,-2.441808
51.2416888,-2.4402308
51.2414738,-2.4391365
51.2414738,-2.4378276
51.2417559,-2.4354887
51.2416753,-2.4334073
51.2415276,-2.4308753
51.2410843,-2.4276996
51.2402111,-2.4251032
51.2401305,-2.424202
51.2401842,-2.4227428
51.2407887,-2.420125
51.2415276,-2.4161339
51.2424142,-2.4132156
51.242844,-2.4120569
51.2430321,-2.4112844
51.2431798,-2.4106193
51.2433276,-2.4087954
51.2432336,-2.407465
51.2428977,-2.4034524
51.2427164,-2.3991823
51.2425888,-2.3960817
51.2423453,-2.3936047
51.2420581,-2.3911652
51.2415074,-2.387563
51.2413529,-2.3832822
51.2413798,-2.3805785
51.2416619,-2.3764801
51.2417559,-2.3739481
51.2418231,-2.3710513
51.24231,-2.3663735
51.2425015,-2.364673
51.2426862,-2.362538
51.2429649,-2.360816
51.243838,-2.3592281
51.2450202,-2.3556447
51.2460813,-2.3542071
51.2471961,-2.352308
51.2481027,-2.3509455
51.2492444,-2.3490036
51.2508359,-2.3469436
51.251541,-2.3460102
51.2518096,-2.3454845
51.2532064,-2.3434567
51.2542707,-2.341606
51.2545863,-2.3410427
51.2556841,-2.3395944
51.2567383,-2.3376095
51.2578696,-2.3353136
51.2585243,-2.334466
51.2598402,-2.3321378
51.2607668,-2.3302925
51.2614583,-2.3279643
51.2618544,-2.3258722
51.2623716,-2.3188181
51.2626032,-2.3148404
51.2632509,-2.3110342
51.2637342,-2.309736
51.2644324,-2.3088133
51.2650299,-2.3081267
51.2652564,-2.3080006
51.2654159,-2.3077673
51.2657482,-2.3075795
51.2657482,-2.3075795
51.2661846,-2.3072791
51.2668022,-2.3067212
51.2675137,-2.3062062
51.2681179,-2.3052406
51.2684669,-2.304318
51.2689905,-2.3026443
51.2693799,-2.3006272
51.2696886,-2.296207
51.2699303,-2.2924304
51.2700243,-2.2901988
51.2703062,-2.2886753
51.2709506,-2.2866797
51.2716755,-2.2854352
51.2729374,-2.2838259
51.2738905,-2.2830319
51.2761457,-2.2812939
51.2769376,-2.2805643
51.2773001,-2.2801459
51.2776356,-2.2798133
51.2784947,-2.2787833
51.2790987,-2.2774315
51.2793134,-2.2766805
51.279394,-2.2759724
51.2794477,-2.2754145
51.2793,-2.2747278
51.2788705,-2.273376
51.2787094,-2.2715306
51.2787631,-2.2689128
51.2788168,-2.2682798
51.2788168,-2.2666276
51.278894,-2.2663915
51.2791524,-2.2656941
51.2795517,-2.2652489
51.2800718,-2.2650611
51.2807865,-2.2648573
51.2813335,-2.264632
51.2819743,-2.2646534
51.2825414,-2.2646856
51.2836151,-2.2652006
51.2842459,-2.265898
51.2849102,-2.2669601
51.2853866,-2.2679472
51.285796,-2.2686875
51.2862724,-2.2696638
51.2866817,-2.2712409
51.2869199,-2.2722977
51.2871782,-2.2735369
51.2875204,-2.2742987
51.2882451,-2.2751999
51.2888876,-2.2759831
51.2895434,-2.2764337
51.2907394,-2.2769648
51.2919354,-2.2774422
51.2936731,-2.2779036
51.2936731,-2.2779036
51.2944848,-2.2781289
51.2953771,-2.2778606
51.2959809,-2.27741
51.2963969,-2.2770452
51.2969805,-2.2762084
51.2976379,-2.27476
51.2981679,-2.2732258
51.2989393,-2.2708976
51.300234,-2.2675395
51.3012402,-2.2640419
51.3027026,-2.2590208
51.3040441,-2.2536563
51.3047417,-2.2502446
51.3054258,-2.2472835
51.3081891,-2.2346878
51.3094299,-2.2305895
51.3107243,-2.2266627
51.3128838,-2.22147
51.3146139,-2.2172857
51.3154522,-2.2153008
51.3163038,-2.2132516
51.3167061,-2.2125006
51.3185971,-2.2098827
51.3195225,-2.2090673
51.3212256,-2.2077799
51.3215072,-2.2074473
51.322285,-2.2068358
51.3232371,-2.2064925
51.3243835,-2.2061598
51.3263814,-2.2055376
51.3274859,-2.2051166
51.3285636,-2.2042234
51.3309736,-2.2018039
51.3327836,-2.2002001
51.3347275,-2.1977163
51.3366043,-2.1946263
51.3382532,-2.1922016
51.3392049,-2.1898627
51.3408805,-2.1863437
51.3427436,-2.1825671
51.3439232,-2.1796059
51.3448078,-2.1766877
51.3451965,-2.1751857
51.3460408,-2.172246
51.3472873,-2.1670961
51.3484801,-2.162869
51.3496193,-2.1587276
51.3504099,-2.1554446
51.3515491,-2.1506166
51.3523129,-2.1469045
51.3525809,-2.1447158
51.353385,-2.1387506
51.3547116,-2.1297705
51.3557434,-2.1236443
51.3563062,-2.1203828
51.3568087,-2.1169602
51.3570399,-2.1153134
51.3571705,-2.1132267
51.3573916,-2.1089673
51.3575256,-2.1063817
51.3575926,-2.1050513
51.3578338,-2.1024656
51.3581219,-2.0993865
51.3584167,-2.0967579
51.3586645,-2.0943654
51.3587918,-2.0917153
51.3587918,-2.0877886
51.3587918,-2.0877886
51.3588856,-2.086544
51.3591536,-2.0836473
51.3594886,-2.0801282
51.3598235,-2.0776284
51.3601786,-2.0749569
51.3604064,-2.0732296
51.3609356,-2.0700538
51.3616256,-2.0669317
51.3621348,-2.0645821
51.3623491,-2.0634019
51.3627846,-2.0613313
51.3630324,-2.0576298
51.3632066,-2.0551407
51.3635817,-2.0525014
51.3640306,-2.050066
51.3644124,-2.0477808
51.3646669,-2.0459783
51.3648612,-2.0446908
51.3653636,-2.0410752
51.365598,-2.0392621
51.3659196,-2.0381463
51.3664019,-2.0356572
51.3665224,-2.0348847
51.3672927,-2.0317411
51.3680095,-2.0292091
51.3686324,-2.0277286
51.3691615,-2.025851
51.3698313,-2.0239735
51.3712312,-2.0201969
51.373736,-2.0142746
51.3759059,-2.0091462
51.3779686,-2.0053482
51.3799508,-2.0023656
51.3807677,-2.0005631
51.3816114,-1.998632
51.3826694,-1.9952416
51.3842095,-1.9896412
51.38508,-1.984942
51.3857093,-1.9797707
51.3860576,-1.9754362
51.3859772,-1.9711447
51.3864326,-1.965673
51.3869681,-1.9601154
51.3874368,-1.9564033
51.3881197,-1.9528198
51.3903692,-1.9459534
51.3914404,-1.943121
